start_state,oracle_target,valley_required,random_terminal,random_best_seen,random_steps,random_min_delta,random_downhill_steps,random_regret,greedy_terminal,greedy_best_seen,greedy_steps,greedy_min_delta,greedy_downhill_steps,greedy_regret,beam_terminal,beam_best_seen,beam_steps,beam_min_delta,beam_downhill_steps,beam_regret,lookahead_terminal,lookahead_best_seen,lookahead_steps,lookahead_min_delta,lookahead_downhill_steps,lookahead_regret,oracle_terminal,oracle_best_seen,oracle_steps,oracle_min_delta,oracle_downhill_steps,oracle_regret
108,101,True,1.398377213,1.696924619,3,-0.29854740599999996,1,0.41249509699999987,1.696924619,1.696924619,2,0.1617420919999999,0,0.1139476909999999,1.77230179,1.81087231,3,-0.1983530659999999,2,0.03857051999999994,1.77230179,1.81087231,3,-0.1983530659999999,2,0.03857051999999994,1.81087231,1.81087231,2,-0.1983530659999999,1,0.0
109,1367,False,1.772131306,1.772131306,3,-0.1729167920000001,1,0.0208879190000002,1.649725054,1.649725054,1,0.27414700999999986,0,0.1432941710000002,1.793019225,1.793019225,3,0.08369002400000003,0,0.0,1.793019225,1.793019225,3,-0.2984442909999998,1,0.0,1.793019225,1.793019225,3,-0.2984442909999998,1,0.0
111,150,False,1.532258796,1.833653963,3,-0.3013951669999999,1,0.3013951669999999,1.833653963,1.833653963,2,0.07930573799999974,0,0.0,1.793019225,1.793019225,3,-0.1752096179999998,1,0.04063473799999984,1.532258796,1.833653963,3,-0.3013951669999999,1,0.3013951669999999,1.833653963,1.833653963,2,0.07930573799999974,0,0.0
118,290,True,3.0954282980000003,3.0954282980000003,3,-0.3794821129999999,2,0.0,1.708225638,1.708225638,0,0.0,0,1.3872026600000003,3.0954282980000003,3.0954282980000003,3,-0.3794821129999999,2,0.0,3.0954282980000003,3.0954282980000003,3,-0.3794821129999999,2,0.0,3.0954282980000003,3.0954282980000003,3,-0.3794821129999999,2,0.0
128,101,True,1.664214576,1.664214576,2,-0.46564811000000006,1,0.14665773399999993,1.630957699,1.630957699,0,0.0,0,0.17991461099999984,1.77230179,1.81087231,3,-0.46564811000000006,2,0.03857051999999994,1.77230179,1.81087231,3,-0.46564811000000006,2,0.03857051999999994,1.81087231,1.81087231,2,-0.46564811000000006,1,0.0
138,150,False,1.532258796,1.532258796,3,-0.11233479500000021,1,0.3013951669999999,1.7628303980000002,1.7628303980000002,1,0.32643639,0,0.07082356499999976,1.793019225,1.793019225,3,-0.1315415560000004,1,0.04063473799999984,1.4852841469999998,1.833653963,3,-0.34836981600000017,1,0.34836981600000017,1.833653963,1.833653963,2,0.09586478799999987,0,0.0
152,152,False,1.303575785,1.579752036,1,-0.2761762509999999,1,0.2761762509999999,1.579752036,1.579752036,0,0.0,0,0.0,1.303575785,1.579752036,1,-0.2761762509999999,1,0.2761762509999999,1.303575785,1.579752036,1,-0.2761762509999999,1,0.2761762509999999,1.579752036,1.579752036,0,0.0,0,0.0
231,79,False,1.588266727,1.588266727,1,0.22238370900000004,0,0.0,1.588266727,1.588266727,1,0.22238370900000004,0,0.0,1.588266727,1.588266727,1,0.22238370900000004,0,0.0,1.588266727,1.588266727,1,0.22238370900000004,0,0.0,1.588266727,1.588266727,1,0.22238370900000004,0,0.0
279,101,True,1.2593214940000002,1.772131306,3,-0.2911154829999998,3,0.5515508159999998,1.772131306,1.772131306,0,0.0,0,0.03874100400000002,1.81087231,1.81087231,3,-0.13008103699999984,1,0.0,1.81087231,1.81087231,3,-0.13008103699999984,1,0.0,1.81087231,1.81087231,3,-0.13008103699999984,1,0.0
280,279,True,1.5754441869999998,1.772131306,3,-0.19668711900000013,2,0.19668711900000013,1.649725054,1.649725054,0,0.0,0,0.122406252,1.748802916,1.748802916,3,-0.320209443,1,0.023328389999999866,1.642050269,1.772131306,3,-0.1729167920000001,2,0.13008103699999984,1.772131306,1.772131306,2,-0.1729167920000001,1,0.0
283,101,False,1.329515611,1.748379303,3,-0.220921366,2,0.481356699,1.748802916,1.748802916,1,0.16640784900000005,0,0.06206939399999989,1.81087231,1.81087231,3,0.046404941999999894,0,0.0,1.81087231,1.81087231,3,0.046404941999999894,0,0.0,1.81087231,1.81087231,3,0.046404941999999894,0,0.0
284,101,False,1.630957699,1.630957699,3,-0.16941811399999995,2,0.17991461099999984,1.81087231,1.81087231,1,0.395024558,0,0.0,1.81087231,1.81087231,3,0.046404941999999894,0,0.0,1.81087231,1.81087231,3,0.046404941999999894,0,0.0,1.81087231,1.81087231,3,0.046404941999999894,0,0.0
285,101,False,1.495910427,1.77230179,3,-0.3734368429999999,2,0.31496188299999983,1.81087231,1.81087231,1,0.03857051999999994,0,0.0,1.748802916,1.81087231,3,-0.395024558,1,0.06206939399999989,1.748802916,1.81087231,3,-0.395024558,1,0.06206939399999989,1.81087231,1.81087231,1,0.03857051999999994,0,0.0
286,150,True,1.833653963,1.833653963,3,-0.12393514999999988,1,0.0,1.750974591,1.750974591,2,0.10304528699999982,0,0.08267937199999986,1.833653963,1.833653963,3,-0.12393514999999988,1,0.0,1.833653963,1.833653963,3,-0.12393514999999988,1,0.0,1.833653963,1.833653963,3,-0.12393514999999988,1,0.0
290,290,False,1.708225638,3.0954282980000003,3,-1.7733308650000004,1,1.3872026600000003,3.0954282980000003,3.0954282980000003,0,0.0,0,0.0,1.708225638,3.0954282980000003,3,-1.7733308650000004,1,1.3872026600000003,1.708225638,3.0954282980000003,3,-1.7733308650000004,1,1.3872026600000003,3.0954282980000003,3.0954282980000003,0,0.0,0,0.0
294,741,False,1.694028419,1.694028419,1,0.3998568539999998,0,0.0,1.694028419,1.694028419,1,0.3998568539999998,0,0.0,1.694028419,1.694028419,1,0.3998568539999998,0,0.0,1.694028419,1.694028419,1,0.3998568539999998,0,0.0,1.694028419,1.694028419,1,0.3998568539999998,0,0.0
295,104,False,1.6146464880000002,1.6146464880000002,1,1.6146464880000002,0,0.0,1.6146464880000002,1.6146464880000002,1,1.6146464880000002,0,0.0,1.6146464880000002,1.6146464880000002,1,1.6146464880000002,0,0.0,1.6146464880000002,1.6146464880000002,1,1.6146464880000002,0,0.0,1.6146464880000002,1.6146464880000002,1,1.6146464880000002,0,0.0
309,150,False,1.64110554,1.64110554,1,0.1558213930000003,0,0.19254842299999986,1.833653963,1.833653963,1,0.34836981600000017,0,0.0,1.833653963,1.833653963,3,-0.1752096179999998,1,0.0,1.6312888419999998,1.833653963,3,-0.3013951669999999,1,0.20236512100000015,1.833653963,1.833653963,1,0.34836981600000017,0,0.0
332,150,True,1.748379303,1.7628303980000002,3,-0.2701695009999998,2,0.08527465999999984,1.7628303980000002,1.7628303980000002,0,0.0,0,0.07082356499999976,1.750613591,1.793019225,3,-0.1315415560000004,2,0.08304037199999992,1.833653963,1.833653963,3,-0.32643639,1,0.0,1.833653963,1.833653963,3,-0.32643639,1,0.0
359,150,False,1.495910427,1.793019225,3,-0.297108798,2,0.33774353599999984,1.833653963,1.833653963,1,0.3013951669999999,0,0.0,1.750613591,1.793019225,3,-0.04240563400000008,1,0.08304037199999992,1.64110554,1.833653963,3,-0.34836981600000017,1,0.19254842299999986,1.833653963,1.833653963,1,0.3013951669999999,0,0.0
713,1367,True,1.772131306,1.772131306,3,-0.1770669739999997,2,0.0208879190000002,1.772131306,1.772131306,1,0.19668711900000013,0,0.0208879190000002,1.793019225,1.793019225,3,-0.12654004499999982,1,0.0,1.793019225,1.793019225,3,-0.1770669739999997,2,0.0,1.793019225,1.793019225,3,-0.1770669739999997,2,0.0
714,1367,False,1.550436977,1.557765785,3,-0.2984442909999998,1,0.24258224800000017,1.772131306,1.772131306,1,0.442615695,0,0.0208879190000002,1.772131306,1.772131306,3,0.059655202000000074,0,0.0208879190000002,1.793019225,1.793019225,3,-0.2984442909999998,1,0.0,1.793019225,1.793019225,3,-0.2984442909999998,1,0.0
715,101,False,1.543761208,1.543761208,3,-0.16941811399999995,1,0.2671111019999999,1.772131306,1.772131306,1,0.3572201690000001,0,0.03874100400000002,1.793019225,1.793019225,3,0.03399300500000013,0,0.017853084999999824,1.77230179,1.81087231,3,-0.03857051999999994,1,0.03857051999999994,1.81087231,1.81087231,2,0.000936615000000085,0,0.0
716,1367,True,1.793019225,1.793019225,3,-0.2542821049999999,2,0.0,1.750974591,1.750974591,1,0.17816873600000016,0,0.042044634000000025,1.793019225,1.793019225,3,-0.06844620699999981,2,0.0,1.793019225,1.793019225,3,-0.12390171299999997,1,0.0,1.793019225,1.793019225,3,-0.12390171299999997,1,0.0
719,101,False,1.165309589,1.81087231,3,-0.6455627209999999,1,0.6455627209999999,1.81087231,1.81087231,2,0.03857051999999994,0,0.0,1.793019225,1.793019225,3,-0.0377456060000001,1,0.017853084999999824,1.688455211,1.81087231,3,-0.12241709899999997,1,0.12241709899999997,1.81087231,1.81087231,2,0.03857051999999994,0,0.0
766,304,False,1.4959924362,1.4959924362,1,0.10141726508888893,0,0.0,1.4959924362,1.4959924362,1,0.10141726508888893,0,0.0,1.4959924362,1.4959924362,1,0.10141726508888893,0,0.0,1.4959924362,1.4959924362,1,0.10141726508888893,0,0.0,1.4959924362,1.4959924362,1,0.10141726508888893,0,0.0
772,1367,False,1.361119341,1.7628303980000002,3,-0.2701695009999998,2,0.4318998840000001,1.793019225,1.793019225,1,0.533697731,0,0.0,1.7628303980000002,1.7628303980000002,3,0.01445109500000008,0,0.030188826999999918,1.793019225,1.793019225,3,0.04240563400000008,0,0.0,1.793019225,1.793019225,3,0.04240563400000008,0,0.0
774,1367,False,1.649725054,1.649725054,3,-0.22825017400000003,2,0.1432941710000002,1.793019225,1.793019225,1,0.15156341600000012,0,0.0,1.772131306,1.772131306,3,-0.17774773599999993,2,0.0208879190000002,1.793019225,1.793019225,3,-0.2984442909999998,2,0.0,1.793019225,1.793019225,3,-0.2984442909999998,2,0.0
775,150,False,1.793019225,1.793019225,3,-0.06844620699999981,1,0.04063473799999984,1.793019225,1.793019225,1,0.4829446960000001,0,0.04063473799999984,1.719125999,1.793019225,3,-0.04240563400000008,2,0.11452796399999987,1.532258796,1.833653963,3,-0.3013951669999999,1,0.3013951669999999,1.833653963,1.833653963,2,0.1752096179999998,0,0.0
1004,1004,False,1.353133497,1.49521781,3,-0.1153367059999999,2,0.14208431300000002,1.49521781,1.49521781,0,0.0,0,0.0,1.353133497,1.49521781,3,-0.09691681600000024,3,0.14208431300000002,1.353133497,1.49521781,3,-0.09691681600000024,3,0.14208431300000002,1.49521781,1.49521781,0,0.0,0,0.0
1332,101,True,1.81087231,1.81087231,3,-0.2661139049999999,1,0.0,1.664978852,1.664978852,0,0.0,0,0.14589345799999998,1.81087231,1.81087231,3,-0.2661139049999999,1,0.0,1.81087231,1.81087231,3,-0.2661139049999999,1,0.0,1.81087231,1.81087231,3,-0.2661139049999999,1,0.0
1333,150,True,1.750613591,1.793019225,3,-0.2542821049999999,2,0.08304037199999992,1.750974591,1.750974591,2,0.008449221000000007,0,0.08267937199999986,1.750613591,1.793019225,3,-0.06844620699999981,2,0.08304037199999992,1.833653963,1.833653963,3,-0.2542821049999999,1,0.0,1.833653963,1.833653963,3,-0.2542821049999999,1,0.0
1631,1367,False,1.557765785,1.793019225,3,-0.15156341600000012,2,0.23525344000000015,1.793019225,1.793019225,1,0.297108798,0,0.0,1.7628303980000002,1.7628303980000002,3,0.01445109500000008,0,0.030188826999999918,1.793019225,1.793019225,3,-0.2911154829999998,1,0.0,1.793019225,1.793019225,3,-0.2911154829999998,1,0.0
2194,2320,False,1.564749664,1.564749664,1,0.15424262599999983,0,0.0,1.564749664,1.564749664,1,0.15424262599999983,0,0.0,1.564749664,1.564749664,1,0.15424262599999983,0,0.0,1.564749664,1.564749664,1,0.15424262599999983,0,0.0,1.564749664,1.564749664,1,0.15424262599999983,0,0.0
