start_state,oracle_target,valley_required,random_terminal,random_best_seen,random_steps,random_min_delta,random_downhill_steps,random_regret,greedy_terminal,greedy_best_seen,greedy_steps,greedy_min_delta,greedy_downhill_steps,greedy_regret,beam_terminal,beam_best_seen,beam_steps,beam_min_delta,beam_downhill_steps,beam_regret,lookahead_terminal,lookahead_best_seen,lookahead_steps,lookahead_min_delta,lookahead_downhill_steps,lookahead_regret,oracle_terminal,oracle_best_seen,oracle_steps,oracle_min_delta,oracle_downhill_steps,oracle_regret
2694,200,False,-0.004447,0.061889,3,-0.063335,2,1.208145,1.152256,1.152256,3,0.03831600000000002,0,0.05144199999999999,1.203698,1.203698,3,-0.025522000000000045,1,0.0,1.203698,1.203698,3,0.154134,0,0.0,1.203698,1.203698,3,0.154134,0,0.0
2770,385,False,-0.010863,0.038504,3,-0.043084,2,1.163119,1.152256,1.152256,3,0.10584899999999986,0,0.0,1.152256,1.152256,3,0.10584899999999986,0,0.0,1.152256,1.152256,3,0.10584899999999986,0,0.0,1.152256,1.152256,3,0.10584899999999986,0,0.0
2844,385,False,0.00011,0.002928,3,-0.011004,1,1.152146,1.122629,1.122629,2,0.10758900000000016,0,0.029626999999999848,1.152256,1.152256,3,0.031367000000000145,0,0.0,1.152256,1.152256,3,0.031367000000000145,0,0.0,1.152256,1.152256,3,0.031367000000000145,0,0.0
2895,385,False,0.000653,0.000653,3,-0.010793,1,1.151603,1.152256,1.152256,3,0.10584899999999986,0,0.0,1.152256,1.152256,3,0.10584899999999986,0,0.0,1.152256,1.152256,3,0.10584899999999986,0,0.0,1.152256,1.152256,3,0.10584899999999986,0,0.0
2907,358,False,-0.007164,0.015757,3,-0.022921,2,1.079681,1.033008,1.033008,2,0.090697,0,0.039509000000000016,1.072517,1.072517,3,0.090697,0,0.0,1.072517,1.072517,3,0.090697,0,0.0,1.072517,1.072517,3,0.090697,0,0.0
2979,390,False,0.016399,1.070719,3,-1.003307,2,1.103427,1.102657,1.102657,2,0.03193800000000002,0,0.01716899999999999,1.119826,1.119826,3,-0.02722800000000003,1,0.0,1.119826,1.119826,3,-0.02722800000000003,1,0.0,1.119826,1.119826,3,-0.02722800000000003,1,0.0
3476,14,False,1.102657,1.102657,3,0.014009999999999998,0,0.0,1.014096,1.014096,3,0.014009999999999998,0,0.08856099999999989,1.102657,1.102657,3,0.014009999999999998,0,0.0,1.102657,1.102657,3,0.014009999999999998,0,0.0,1.102657,1.102657,3,0.014009999999999998,0,0.0
3778,24,False,0.023589,0.023589,3,0.0075030000000001,0,1.008869,1.032458,1.032458,3,0.01389,0,0.0,1.032458,1.032458,3,0.01389,0,0.0,1.032458,1.032458,3,0.01389,0,0.0,1.032458,1.032458,3,0.01389,0,0.0
3868,12,False,-0.008018,0.072823,3,-0.083238,1,1.1306470000000002,1.122629,1.122629,3,0.073498,0,0.0,1.122629,1.122629,3,0.073498,0,0.0,1.122629,1.122629,3,0.073498,0,0.0,1.122629,1.122629,3,0.073498,0,0.0
4121,17,False,0.047156,0.047156,3,-0.009729999999999999,1,1.029136,1.043491,1.043491,3,0.01738099999999987,0,0.03280100000000008,1.076292,1.076292,3,0.09392299999999998,0,0.0,1.076292,1.076292,3,0.01902500000000007,0,0.0,1.076292,1.076292,3,0.01902500000000007,0,0.0
4394,358,False,-0.006035,0.548482,3,-0.554517,2,1.078552,1.072517,1.072517,2,0.464057,0,0.0,1.043491,1.072517,3,-0.029025999999999996,1,0.029025999999999996,1.043491,1.072517,3,-0.029025999999999996,1,0.029025999999999996,1.072517,1.072517,2,0.464057,0,0.0
5048,16,False,0.0008699999999999,0.090807,3,-0.0899370000000001,1,1.079274,1.049564,1.049564,3,0.130195,0,0.03058000000000005,1.080144,1.080144,3,0.026998,0,0.0,1.080144,1.080144,3,0.0144,0,0.0,1.080144,1.080144,3,0.0144,0,0.0
5217,26,False,0.047103,0.314832,3,-0.267729,1,0.9963879999999999,1.043491,1.043491,3,0.266123,0,0.0,1.043491,1.043491,3,0.266123,0,0.0,1.043491,1.043491,3,0.266123,0,0.0,1.043491,1.043491,3,0.266123,0,0.0
5327,12,False,0.001994,0.581196,3,-0.579202,1,1.120635,1.122629,1.122629,3,0.010362000000000204,0,0.0,1.122629,1.122629,3,0.010362000000000204,0,0.0,1.122629,1.122629,3,0.10780500000000004,0,0.0,1.122629,1.122629,3,0.10780500000000004,0,0.0
5796,12,False,1.122629,1.122629,3,0.12004300000000001,0,0.0,1.122629,1.122629,3,0.10758900000000016,0,0.0,1.122629,1.122629,3,0.10758900000000016,0,0.0,1.122629,1.122629,3,0.12004300000000001,0,0.0,1.122629,1.122629,3,0.12004300000000001,0,0.0
5893,5,False,0.036156,0.140616,3,-0.10446,1,0.953152,0.989308,0.989308,3,0.043250000000000004,0,0.0,0.989308,0.989308,3,0.043250000000000004,0,0.0,0.989308,0.989308,3,0.043250000000000004,0,0.0,0.989308,0.989308,3,0.043250000000000004,0,0.0
5915,14,False,-4e-06,0.002901,3,-0.002905,1,1.102661,1.008731,1.008731,3,0.004597,0,0.09392599999999995,1.102657,1.102657,3,0.004597,0,0.0,1.102657,1.102657,3,0.004597,0,0.0,1.102657,1.102657,3,0.004597,0,0.0
5929,14,False,-0.009906,0.001825,3,-0.006729000000000001,2,1.112563,1.049564,1.049564,3,0.025186,0,0.05309300000000006,1.102657,1.102657,3,0.025186,0,0.0,1.102657,1.102657,3,0.025186,0,0.0,1.102657,1.102657,3,0.025186,0,0.0
5964,385,False,-0.006547,0.271288,3,-0.277636,2,1.158803,1.152256,1.152256,2,0.277418,0,0.0,1.113402,1.152256,3,-0.038853999999999944,1,0.038853999999999944,1.113402,1.152256,3,-0.038853999999999944,1,0.038853999999999944,1.152256,1.152256,2,0.277418,0,0.0
5967,15,False,-0.000306,0.0666549999999999,3,-0.07675199999999989,1,1.113708,1.113402,1.113402,3,0.0714409999999999,0,0.0,1.113402,1.113402,3,0.0714409999999999,0,0.0,1.113402,1.113402,3,0.0714409999999999,0,0.0,1.113402,1.113402,3,0.0714409999999999,0,0.0
6095,17,False,0.989308,0.989308,3,0.0004469999999999999,0,0.08698400000000006,1.049564,1.049564,3,0.07805100000000001,0,0.026728000000000085,1.076292,1.076292,3,0.07805100000000001,0,0.0,1.076292,1.076292,3,0.07805100000000001,0,0.0,1.076292,1.076292,3,0.07805100000000001,0,0.0
6226,30,False,0.001894,0.00362,3,-0.0017259999999999999,2,1.049637,1.051531,1.051531,3,0.050069999999999996,0,0.0,1.051531,1.051531,3,0.050069999999999996,0,0.0,1.051531,1.051531,3,0.050069999999999996,0,0.0,1.051531,1.051531,3,0.050069999999999996,0,0.0
6447,14,False,-0.008692,-0.001456,3,-0.007236,2,1.111349,1.102657,1.102657,3,0.00025700000000000007,0,0.0,1.102657,1.102657,3,-0.0014069999999999998,1,0.0,1.102657,1.102657,3,0.00025700000000000007,0,0.0,1.102657,1.102657,3,0.00025700000000000007,0,0.0
6793,12,False,0.005133,0.005133,3,-0.0037400000000000003,1,1.117496,1.122629,1.122629,3,0.010362000000000204,0,0.0,1.122629,1.122629,3,0.010362000000000204,0,0.0,1.122629,1.122629,3,0.0409220000000001,0,0.0,1.122629,1.122629,3,0.0409220000000001,0,0.0
6940,15,False,-0.007801,1.075086,3,-1.082887,1,1.121203,1.113402,1.113402,3,0.03831600000000002,0,0.0,1.113402,1.113402,3,0.03831600000000002,0,0.0,1.113402,1.113402,3,0.06334599999999999,0,0.0,1.113402,1.113402,3,0.06334599999999999,0,0.0
7056,17,False,-0.00328,0.6831229999999999,3,-0.6864029999999999,1,1.079572,1.076292,1.076292,3,0.005709,0,0.0,1.076292,1.076292,3,0.005709,0,0.0,1.076292,1.076292,3,0.005709,0,0.0,1.076292,1.076292,3,0.005709,0,0.0
7288,23,False,0.4084,0.4084,3,-0.015623999999999999,1,0.6246079999999999,0.992173,0.992173,3,0.019263000000000002,0,0.040834999999999955,1.033008,1.033008,3,0.019263000000000002,0,0.0,1.033008,1.033008,3,0.019263000000000002,0,0.0,1.033008,1.033008,3,0.019263000000000002,0,0.0
7301,25,False,-0.000624,0.03464,3,-0.044655,1,1.050188,1.049564,1.049564,3,0.038507,0,0.0,1.049564,1.049564,3,0.038507,0,0.0,1.049564,1.049564,3,0.038507,0,0.0,1.049564,1.049564,3,0.038507,0,0.0
7303,358,False,0.992173,0.992173,3,0.0030950000000000005,0,0.08034399999999997,1.072517,1.072517,2,0.420014,0,0.0,1.043491,1.072517,3,-0.029025999999999996,1,0.029025999999999996,1.043491,1.072517,3,-0.029025999999999996,1,0.029025999999999996,1.072517,1.072517,2,0.420014,0,0.0
7616,23,True,0.015434,0.015434,3,-0.006229,1,1.017574,0.003783,0.003783,0,0.0,0,1.0292249999999998,1.033008,1.033008,3,-0.00033799999999999976,1,0.0,1.033008,1.033008,3,-0.00033799999999999976,1,0.0,1.033008,1.033008,3,-0.00033799999999999976,1,0.0
8225,12,False,-0.003871,-0.00163,3,-0.002241,2,1.1265,1.032458,1.032458,3,0.030900999999999998,0,0.090171,1.122629,1.122629,3,0.030900999999999998,0,0.0,1.122629,1.122629,3,0.030900999999999998,0,0.0,1.122629,1.122629,3,0.030900999999999998,0,0.0
8340,14,False,-0.000995,0.004606,3,-0.011238999999999999,1,1.103652,1.049564,1.049564,3,0.016703,0,0.05309300000000006,1.102657,1.102657,3,0.016703,0,0.0,1.102657,1.102657,3,0.016703,0,0.0,1.102657,1.102657,3,0.016703,0,0.0
8358,14,False,-0.012112,0.027105,3,-0.039217,1,1.114769,0.978401,0.978401,3,0.026156,0,0.12425600000000003,1.102657,1.102657,3,0.026156,0,0.0,1.102657,1.102657,3,0.026156,0,0.0,1.102657,1.102657,3,0.026156,0,0.0
8359,14,False,0.003368,0.003368,3,-0.0050230000000000006,1,1.099289,0.978401,0.978401,3,0.036494,0,0.12425600000000003,1.102657,1.102657,3,0.019459,0,0.0,1.102657,1.102657,3,0.019459,0,0.0,1.102657,1.102657,3,0.019459,0,0.0
8417,15,False,0.060226,0.127683,3,-0.12179399999999999,1,1.0531760000000001,1.113402,1.113402,3,0.13358099999999998,0,0.0,1.113402,1.113402,3,0.063979,0,0.0,1.113402,1.113402,3,0.063979,0,0.0,1.113402,1.113402,3,0.063979,0,0.0
8607,24,False,0.025674,0.569671,3,-0.5439970000000001,1,1.0067840000000001,1.032458,1.032458,3,0.0597280000000001,0,0.0,1.032458,1.032458,3,0.0597280000000001,0,0.0,1.032458,1.032458,3,0.0201570000000001,0,0.0,1.032458,1.032458,3,0.0201570000000001,0,0.0
8613,25,False,0.001698,0.001698,3,-0.0049539999999999,1,1.047866,1.049564,1.049564,3,0.0722380000000001,0,0.0,1.049564,1.049564,3,0.0722380000000001,0,0.0,1.049564,1.049564,3,0.0722380000000001,0,0.0,1.049564,1.049564,3,0.0722380000000001,0,0.0
8915,15,False,0.001395,0.026857,3,-0.027837,1,1.112007,1.113402,1.113402,3,0.041868999999999996,0,0.0,1.113402,1.113402,3,0.041868999999999996,0,0.0,1.113402,1.113402,3,0.024833,0,0.0,1.113402,1.113402,3,0.024833,0,0.0
9173,20,False,0.019747,0.722983,3,-0.7032360000000001,1,0.9988160000000001,1.014096,1.014096,3,0.030989,0,0.004466999999999999,1.018563,1.018563,3,0.030989,0,0.0,1.018563,1.018563,3,0.030989,0,0.0,1.018563,1.018563,3,0.030989,0,0.0
9183,30,False,-0.006185,0.001927,3,-0.008112000000000001,1,1.057716,1.051531,1.051531,3,0.025876999999999997,0,0.0,1.051531,1.051531,3,0.025876999999999997,0,0.0,1.051531,1.051531,3,0.025876999999999997,0,0.0,1.051531,1.051531,3,0.025876999999999997,0,0.0
